ROW_ID,LOCATION,GENDER,CAUSE_OF_DEATH,YEAR,NR_DEATH,AGE_STD_MORTALITY_RATE
1410,"British Columbia, place of residence",Females,Salmonella infections  [A01-A02],2022,1,0
1411,"British Columbia, place of residence",Females,"Shigellosis and amoebiasis  [A03, A06]",2018,0,0
1412,"British Columbia, place of residence",Females,"Shigellosis and amoebiasis  [A03, A06]",2019,0,0
1413,"British Columbia, place of residence",Females,"Shigellosis and amoebiasis  [A03, A06]",2020,0,0
1414,"British Columbia, place of residence",Females,"Shigellosis and amoebiasis  [A03, A06]",2021,0,0
1415,"British Columbia, place of residence",Females,"Shigellosis and amoebiasis  [A03, A06]",2022,0,0
1416,"British Columbia, place of residence",Females,"Certain other intestinal infections  [A04, A07-A09]",2018,43,1.2
1417,"British Columbia, place of residence",Females,"Certain other intestinal infections  [A04, A07-A09]",2019,44,1.2
1418,"British Columbia, place of residence",Females,"Certain other intestinal infections  [A04, A07-A09]",2020,38,1
1419,"British Columbia, place of residence",Females,"Certain other intestinal infections  [A04, A07-A09]",2021,42,1.1
1420,"British Columbia, place of residence",Females,"Certain other intestinal infections  [A04, A07-A09]",2022,44,1.2
1421,"British Columbia, place of residence",Females,Tuberculosis  [A16-A19],2018,7,0.2
1422,"British Columbia, place of residence",Females,Tuberculosis  [A16-A19],2019,2,0.1
1423,"British Columbia, place of residence",Females,Tuberculosis  [A16-A19],2020,6,0.2
1424,"British Columbia, place of residence",Females,Tuberculosis  [A16-A19],2021,9,0.2
1425,"British Columbia, place of residence",Females,Tuberculosis  [A16-A19],2022,7,0.2
1426,"British Columbia, place of residence",Females,Whooping cough  [A37],2018,0,0
1427,"British Columbia, place of residence",Females,Whooping cough  [A37],2019,0,0
1428,"British Columbia, place of residence",Females,Whooping cough  [A37],2020,0,0
1429,"British Columbia, place of residence",Females,Whooping cough  [A37],2021,0,0
1430,"British Columbia, place of residence",Females,Whooping cough  [A37],2022,0,0
1431,"British Columbia, place of residence",Females,"Scarlet fever and erysipelas  [A38, A46]",2018,0,0
1432,"British Columbia, place of residence",Females,"Scarlet fever and erysipelas  [A38, A46]",2019,0,0
1433,"British Columbia, place of residence",Females,"Scarlet fever and erysipelas  [A38, A46]",2020,0,0
1434,"British Columbia, place of residence",Females,"Scarlet fever and erysipelas  [A38, A46]",2021,0,0
1435,"British Columbia, place of residence",Females,"Scarlet fever and erysipelas  [A38, A46]",2022,0,0
1436,"British Columbia, place of residence",Females,Meningococcal infection  [A39],2018,1,0
1437,"British Columbia, place of residence",Females,Meningococcal infection  [A39],2019,1,0
1438,"British Columbia, place of residence",Females,Meningococcal infection  [A39],2020,2,0.1
1439,"British Columbia, place of residence",Females,Meningococcal infection  [A39],2021,0,0
1440,"British Columbia, place of residence",Females,Meningococcal infection  [A39],2022,0,0
1441,"British Columbia, place of residence",Females,Sepsis  [A40-A41],2018,81,2.5
1442,"British Columbia, place of residence",Females,Sepsis  [A40-A41],2019,77,2.2
1443,"British Columbia, place of residence",Females,Sepsis  [A40-A41],2020,97,2.6
1444,"British Columbia, place of residence",Females,Sepsis  [A40-A41],2021,89,2.4
1445,"British Columbia, place of residence",Females,Sepsis  [A40-A41],2022,92,2.3
1446,"British Columbia, place of residence",Females,Syphilis  [A50-A53],2018,2,0.1
1447,"British Columbia, place of residence",Females,Syphilis  [A50-A53],2019,0,0
1448,"British Columbia, place of residence",Females,Syphilis  [A50-A53],2020,0,0
1449,"British Columbia, place of residence",Females,Syphilis  [A50-A53],2021,0,0
1450,"British Columbia, place of residence",Females,Syphilis  [A50-A53],2022,0,0
1451,"British Columbia, place of residence",Females,Acute poliomyelitis  [A80],2018,0,0
1452,"British Columbia, place of residence",Females,Acute poliomyelitis  [A80],2019,0,0
1453,"British Columbia, place of residence",Females,Acute poliomyelitis  [A80],2020,0,0
1454,"British Columbia, place of residence",Females,Acute poliomyelitis  [A80],2021,0,0
1455,"British Columbia, place of residence",Females,Acute poliomyelitis  [A80],2022,0,0
1456,"British Columbia, place of residence",Females,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2018,0,0
1457,"British Columbia, place of residence",Females,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2019,0,0
1458,"British Columbia, place of residence",Females,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2020,0,0
1459,"British Columbia, place of residence",Females,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2021,0,0
1460,"British Columbia, place of residence",Females,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2022,0,0
1461,"British Columbia, place of residence",Females,Measles  [B05],2018,0,0
1462,"British Columbia, place of residence",Females,Measles  [B05],2019,0,0
1463,"British Columbia, place of residence",Females,Measles  [B05],2020,0,0
1464,"British Columbia, place of residence",Females,Measles  [B05],2021,0,0
1465,"British Columbia, place of residence",Females,Measles  [B05],2022,0,0
1466,"British Columbia, place of residence",Females,Viral hepatitis  [B15-B19],2018,27,1
1467,"British Columbia, place of residence",Females,Viral hepatitis  [B15-B19],2019,28,1
1468,"British Columbia, place of residence",Females,Viral hepatitis  [B15-B19],2020,21,0.7
1469,"British Columbia, place of residence",Females,Viral hepatitis  [B15-B19],2021,22,0.7
1470,"British Columbia, place of residence",Females,Viral hepatitis  [B15-B19],2022,17,0.5
1471,"British Columbia, place of residence",Females,Human immunodeficiency virus [HIV] disease  [B20-B24],2018,2,0.1
1472,"British Columbia, place of residence",Females,Human immunodeficiency virus [HIV] disease  [B20-B24],2019,4,0.2
1473,"British Columbia, place of residence",Females,Human immunodeficiency virus [HIV] disease  [B20-B24],2020,1,0
1474,"British Columbia, place of residence",Females,Human immunodeficiency virus [HIV] disease  [B20-B24],2021,3,0.1
1475,"British Columbia, place of residence",Females,Human immunodeficiency virus [HIV] disease  [B20-B24],2022,3,0.1
1476,"British Columbia, place of residence",Females,Malaria  [B50-B54],2018,0,0
1477,"British Columbia, place of residence",Females,Malaria  [B50-B54],2019,0,0
1478,"British Columbia, place of residence",Females,Malaria  [B50-B54],2020,0,0
1479,"British Columbia, place of residence",Females,Malaria  [B50-B54],2021,0,0
1480,"British Columbia, place of residence",Females,Malaria  [B50-B54],2022,0,0
1481,"British Columbia, place of residence",Females,Other and unspecified infectious and parasitic diseases and their sequelae 25,2018,48,1.5
1482,"British Columbia, place of residence",Females,Other and unspecified infectious and parasitic diseases and their sequelae 25,2019,49,1.5
1483,"British Columbia, place of residence",Females,Other and unspecified infectious and parasitic diseases and their sequelae 25,2020,50,1.4
1484,"British Columbia, place of residence",Females,Other and unspecified infectious and parasitic diseases and their sequelae 25,2021,54,1.5
1485,"British Columbia, place of residence",Females,Other and unspecified infectious and parasitic diseases and their sequelae 25,2022,70,2
1486,"British Columbia, place of residence",Females,Malignant neoplasms  [C00-C97],2018,"4,757",148.8
1487,"British Columbia, place of residence",Females,Malignant neoplasms  [C00-C97],2019,"4,925",150.1
1488,"British Columbia, place of residence",Females,Malignant neoplasms  [C00-C97],2020,"4,856",143.4
1489,"British Columbia, place of residence",Females,Malignant neoplasms  [C00-C97],2021,"5,149",147.9
1490,"British Columbia, place of residence",Females,Malignant neoplasms  [C00-C97],2022,"5,118",143.1
1491,"British Columbia, place of residence",Females,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2018,87,2.5
1492,"British Columbia, place of residence",Females,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2019,89,2.5
1493,"British Columbia, place of residence",Females,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2020,84,2.4
1494,"British Columbia, place of residence",Females,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2021,85,2.2
1495,"British Columbia, place of residence",Females,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2022,107,2.8
1496,"British Columbia, place of residence",Females,Anaemias  [D50-D64],2018,37,1
1497,"British Columbia, place of residence",Females,Anaemias  [D50-D64],2019,30,0.8
1498,"British Columbia, place of residence",Females,Anaemias  [D50-D64],2020,40,0.9
1499,"British Columbia, place of residence",Females,Anaemias  [D50-D64],2021,43,1
1500,"British Columbia, place of residence",Females,Anaemias  [D50-D64],2022,36,0.9
1501,"British Columbia, place of residence",Females,Diabetes mellitus  [E10-E14],2018,487,14.6
1502,"British Columbia, place of residence",Females,Diabetes mellitus  [E10-E14],2019,464,13.5
1503,"British Columbia, place of residence",Females,Diabetes mellitus  [E10-E14],2020,535,14.9
1504,"British Columbia, place of residence",Females,Diabetes mellitus  [E10-E14],2021,563,15.2
1505,"British Columbia, place of residence",Females,Diabetes mellitus  [E10-E14],2022,533,14.2
1506,"British Columbia, place of residence",Females,Nutritional deficiencies  [E40-E64],2018,18,0.5
1507,"British Columbia, place of residence",Females,Nutritional deficiencies  [E40-E64],2019,11,0.3
1508,"British Columbia, place of residence",Females,Nutritional deficiencies  [E40-E64],2020,15,0.4
1509,"British Columbia, place of residence",Females,Nutritional deficiencies  [E40-E64],2021,18,0.5
1510,"British Columbia, place of residence",Females,Nutritional deficiencies  [E40-E64],2022,13,0.3
1511,"British Columbia, place of residence",Females,"Dementia  [F010-F019, F03]",2018,"1,930",49.7
1512,"British Columbia, place of residence",Females,"Dementia  [F010-F019, F03]",2019,"2,090",52.3
1513,"British Columbia, place of residence",Females,"Dementia  [F010-F019, F03]",2020,"2,011",49.4
1514,"British Columbia, place of residence",Females,"Dementia  [F010-F019, F03]",2021,"2,080",50.3
1515,"British Columbia, place of residence",Females,"Dementia  [F010-F019, F03]",2022,"2,195",52
1516,"British Columbia, place of residence",Females,"Meningitis  [G00, G03]",2018,5,0.2
1517,"British Columbia, place of residence",Females,"Meningitis  [G00, G03]",2019,6,0.2
1518,"British Columbia, place of residence",Females,"Meningitis  [G00, G03]",2020,4,0.1
1519,"British Columbia, place of residence",Females,"Meningitis  [G00, G03]",2021,3,0.1
1520,"British Columbia, place of residence",Females,"Meningitis  [G00, G03]",2022,2,0
1521,"British Columbia, place of residence",Females,Parkinson's disease  [G20-G21],2018,151,4.4
1522,"British Columbia, place of residence",Females,Parkinson's disease  [G20-G21],2019,161,4.7
1523,"British Columbia, place of residence",Females,Parkinson's disease  [G20-G21],2020,211,5.9
1524,"British Columbia, place of residence",Females,Parkinson's disease  [G20-G21],2021,170,4.6
1525,"British Columbia, place of residence",Females,Parkinson's disease  [G20-G21],2022,220,5.8
1526,"British Columbia, place of residence",Females,Alzheimer's disease  [G30],2018,692,18.6
1527,"British Columbia, place of residence",Females,Alzheimer's disease  [G30],2019,714,18.8
1528,"British Columbia, place of residence",Females,Alzheimer's disease  [G30],2020,669,17
1529,"British Columbia, place of residence",Females,Alzheimer's disease  [G30],2021,697,17.3
1530,"British Columbia, place of residence",Females,Alzheimer's disease  [G30],2022,667,16.3
1531,"British Columbia, place of residence",Females,Major cardiovascular diseases  [I00-I78],2018,"4,813",132.2
1532,"British Columbia, place of residence",Females,Major cardiovascular diseases  [I00-I78],2019,"4,780",127.5
1533,"British Columbia, place of residence",Females,Major cardiovascular diseases  [I00-I78],2020,"4,804",125
1534,"British Columbia, place of residence",Females,Major cardiovascular diseases  [I00-I78],2021,"4,863",123.8
1535,"British Columbia, place of residence",Females,Major cardiovascular diseases  [I00-I78],2022,"5,025",126.7
1536,"British Columbia, place of residence",Females,Other disorders of circulatory system  [I80-I99],2018,20,0.6
1537,"British Columbia, place of residence",Females,Other disorders of circulatory system  [I80-I99],2019,18,0.5
1538,"British Columbia, place of residence",Females,Other disorders of circulatory system  [I80-I99],2020,17,0.5
1539,"British Columbia, place of residence",Females,Other disorders of circulatory system  [I80-I99],2021,21,0.6
1540,"British Columbia, place of residence",Females,Other disorders of circulatory system  [I80-I99],2022,19,0.5
1541,"British Columbia, place of residence",Females,Influenza and pneumonia  [J09-J18],2018,479,12.8
1542,"British Columbia, place of residence",Females,Influenza and pneumonia  [J09-J18],2019,404,10.9
1543,"British Columbia, place of residence",Females,Influenza and pneumonia  [J09-J18],2020,313,8.1
1544,"British Columbia, place of residence",Females,Influenza and pneumonia  [J09-J18],2021,235,5.9
1545,"British Columbia, place of residence",Females,Influenza and pneumonia  [J09-J18],2022,302,7.6
1546,"British Columbia, place of residence",Females,Other acute lower respiratory infections  [J20-J22],2018,6,0.1
1547,"British Columbia, place of residence",Females,Other acute lower respiratory infections  [J20-J22],2019,7,0.2
1548,"British Columbia, place of residence",Females,Other acute lower respiratory infections  [J20-J22],2020,4,0.1
1549,"British Columbia, place of residence",Females,Other acute lower respiratory infections  [J20-J22],2021,2,0.1
1550,"British Columbia, place of residence",Females,Other acute lower respiratory infections  [J20-J22],2022,5,0.1
1551,"British Columbia, place of residence",Females,Chronic lower respiratory diseases  [J40-J47],2018,849,25
1552,"British Columbia, place of residence",Females,Chronic lower respiratory diseases  [J40-J47],2019,854,24.3
1553,"British Columbia, place of residence",Females,Chronic lower respiratory diseases  [J40-J47],2020,744,20.4
1554,"British Columbia, place of residence",Females,Chronic lower respiratory diseases  [J40-J47],2021,704,18.8
1555,"British Columbia, place of residence",Females,Chronic lower respiratory diseases  [J40-J47],2022,818,21.4
1556,"British Columbia, place of residence",Females,"Pneumoconioses and chemical effects  [J60-J66, J68]",2018,2,0.1
1557,"British Columbia, place of residence",Females,"Pneumoconioses and chemical effects  [J60-J66, J68]",2019,0,0
1558,"British Columbia, place of residence",Females,"Pneumoconioses and chemical effects  [J60-J66, J68]",2020,0,0
1559,"British Columbia, place of residence",Females,"Pneumoconioses and chemical effects  [J60-J66, J68]",2021,2,0.1
1560,"British Columbia, place of residence",Females,"Pneumoconioses and chemical effects  [J60-J66, J68]",2022,0,0
1561,"British Columbia, place of residence",Females,Pneumonitis due to solids and liquids  [J69],2018,77,2.1
1562,"British Columbia, place of residence",Females,Pneumonitis due to solids and liquids  [J69],2019,72,1.9
1563,"British Columbia, place of residence",Females,Pneumonitis due to solids and liquids  [J69],2020,71,1.8
1564,"British Columbia, place of residence",Females,Pneumonitis due to solids and liquids  [J69],2021,99,2.5
1565,"British Columbia, place of residence",Females,Pneumonitis due to solids and liquids  [J69],2022,86,2.2
1566,"British Columbia, place of residence",Females,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2018,190,5.7
1567,"British Columbia, place of residence",Females,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2019,201,5.9
1568,"British Columbia, place of residence",Females,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2020,181,5.1
1569,"British Columbia, place of residence",Females,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2021,165,4.5
1570,"British Columbia, place of residence",Females,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2022,210,5.6
1571,"British Columbia, place of residence",Females,Peptic ulcer  [K25-K28],2018,32,1
1572,"British Columbia, place of residence",Females,Peptic ulcer  [K25-K28],2019,29,0.8
1573,"British Columbia, place of residence",Females,Peptic ulcer  [K25-K28],2020,32,0.9
1574,"British Columbia, place of residence",Females,Peptic ulcer  [K25-K28],2021,37,1
1575,"British Columbia, place of residence",Females,Peptic ulcer  [K25-K28],2022,40,1
1576,"British Columbia, place of residence",Females,Diseases of appendix  [K35-K38],2018,4,0.2
1577,"British Columbia, place of residence",Females,Diseases of appendix  [K35-K38],2019,3,0.1
1578,"British Columbia, place of residence",Females,Diseases of appendix  [K35-K38],2020,1,0
1579,"British Columbia, place of residence",Females,Diseases of appendix  [K35-K38],2021,3,0.1
1580,"British Columbia, place of residence",Females,Diseases of appendix  [K35-K38],2022,4,0.1
1581,"British Columbia, place of residence",Females,Hernia  [K40-K46],2018,20,0.5
1582,"British Columbia, place of residence",Females,Hernia  [K40-K46],2019,19,0.5
1583,"British Columbia, place of residence",Females,Hernia  [K40-K46],2020,16,0.4
1584,"British Columbia, place of residence",Females,Hernia  [K40-K46],2021,28,0.7
1585,"British Columbia, place of residence",Females,Hernia  [K40-K46],2022,29,0.8
1586,"British Columbia, place of residence",Females,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2018,183,6.3
1587,"British Columbia, place of residence",Females,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2019,203,6.9
1588,"British Columbia, place of residence",Females,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2020,224,7.6
1589,"British Columbia, place of residence",Females,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2021,265,8.8
1590,"British Columbia, place of residence",Females,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2022,259,8.2
1591,"British Columbia, place of residence",Females,Cholelithiasis and other disorders of gallbladder  [K80-K82],2018,17,0.5
1592,"British Columbia, place of residence",Females,Cholelithiasis and other disorders of gallbladder  [K80-K82],2019,33,0.8
1593,"British Columbia, place of residence",Females,Cholelithiasis and other disorders of gallbladder  [K80-K82],2020,26,0.7
1594,"British Columbia, place of residence",Females,Cholelithiasis and other disorders of gallbladder  [K80-K82],2021,38,1
1595,"British Columbia, place of residence",Females,Cholelithiasis and other disorders of gallbladder  [K80-K82],2022,39,1
1596,"British Columbia, place of residence",Females,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2018,171,4.7
1597,"British Columbia, place of residence",Females,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2019,175,4.6
1598,"British Columbia, place of residence",Females,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2020,199,5.1
1599,"British Columbia, place of residence",Females,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2021,200,5
1600,"British Columbia, place of residence",Females,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2022,204,5
1601,"British Columbia, place of residence",Females,"Infections of kidney  [N10-N12, N13.6, N15.1]",2018,5,0.2
1602,"British Columbia, place of residence",Females,"Infections of kidney  [N10-N12, N13.6, N15.1]",2019,9,0.2
1603,"British Columbia, place of residence",Females,"Infections of kidney  [N10-N12, N13.6, N15.1]",2020,8,0.2
1604,"British Columbia, place of residence",Females,"Infections of kidney  [N10-N12, N13.6, N15.1]",2021,7,0.2
1605,"British Columbia, place of residence",Females,"Infections of kidney  [N10-N12, N13.6, N15.1]",2022,11,0.3
1606,"British Columbia, place of residence",Females,Hyperplasia of prostate  [N40],2018,...,...
1607,"British Columbia, place of residence",Females,Hyperplasia of prostate  [N40],2019,...,...
1608,"British Columbia, place of residence",Females,Hyperplasia of prostate  [N40],2020,...,...
1609,"British Columbia, place of residence",Females,Hyperplasia of prostate  [N40],2021,...,...
1610,"British Columbia, place of residence",Females,Hyperplasia of prostate  [N40],2022,...,...
1611,"British Columbia, place of residence",Females,Inflammatory diseases of female pelvic organs  [N70-N76],2018,1,0
1612,"British Columbia, place of residence",Females,Inflammatory diseases of female pelvic organs  [N70-N76],2019,1,0
1613,"British Columbia, place of residence",Females,Inflammatory diseases of female pelvic organs  [N70-N76],2020,3,0.1
1614,"British Columbia, place of residence",Females,Inflammatory diseases of female pelvic organs  [N70-N76],2021,5,0.1
1615,"British Columbia, place of residence",Females,Inflammatory diseases of female pelvic organs  [N70-N76],2022,4,0.1
1616,"British Columbia, place of residence",Females,"Pregnancy, childbirth and the puerperium  [O00-O99]",2018,3,0.1
1617,"British Columbia, place of residence",Females,"Pregnancy, childbirth and the puerperium  [O00-O99]",2019,5,0.2
1618,"British Columbia, place of residence",Females,"Pregnancy, childbirth and the puerperium  [O00-O99]",2020,0,0
1619,"British Columbia, place of residence",Females,"Pregnancy, childbirth and the puerperium  [O00-O99]",2021,1,0
1620,"British Columbia, place of residence",Females,"Pregnancy, childbirth and the puerperium  [O00-O99]",2022,4,0.1
1621,"British Columbia, place of residence",Females,Certain conditions originating in the perinatal period  [P00-P96],2018,45,2.3
1622,"British Columbia, place of residence",Females,Certain conditions originating in the perinatal period  [P00-P96],2019,39,2
1623,"British Columbia, place of residence",Females,Certain conditions originating in the perinatal period  [P00-P96],2020,41,2.2
1624,"British Columbia, place of residence",Females,Certain conditions originating in the perinatal period  [P00-P96],2021,37,1.9
1625,"British Columbia, place of residence",Females,Certain conditions originating in the perinatal period  [P00-P96],2022,57,3
1626,"British Columbia, place of residence",Females,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2018,56,2.3
1627,"British Columbia, place of residence",Females,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2019,49,2
1628,"British Columbia, place of residence",Females,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2020,58,2.4
1629,"British Columbia, place of residence",Females,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2021,63,2.5
1630,"British Columbia, place of residence",Females,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2022,60,2.2
1631,"British Columbia, place of residence",Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2018,276,9.6
1632,"British Columbia, place of residence",Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2019,371,12.4
1633,"British Columbia, place of residence",Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2020,933,32.3
1634,"British Columbia, place of residence",Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2021,"1,172",37.7
1635,"British Columbia, place of residence",Females,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2022,952,30.6
1636,"British Columbia, place of residence",Females,"COVID-19  [U07.1, U07.2, U10.9]",2018,..,..
1637,"British Columbia, place of residence",Females,"COVID-19  [U07.1, U07.2, U10.9]",2019,..,..
1638,"British Columbia, place of residence",Females,"COVID-19  [U07.1, U07.2, U10.9]",2020,423,10.9
1639,"British Columbia, place of residence",Females,"COVID-19  [U07.1, U07.2, U10.9]",2021,691,19.5
1640,"British Columbia, place of residence",Females,"COVID-19  [U07.1, U07.2, U10.9]",2022,964,24.5
1641,"British Columbia, place of residence",Females,All other diseases (residual) 26,2018,"1,469",43.7
1642,"British Columbia, place of residence",Females,All other diseases (residual) 26,2019,"1,517",44.2
1643,"British Columbia, place of residence",Females,All other diseases (residual) 26,2020,"1,537",43.3
1644,"British Columbia, place of residence",Females,All other diseases (residual) 26,2021,"1,651",45.5
1645,"British Columbia, place of residence",Females,All other diseases (residual) 26,2022,"1,755",46.6
1646,"British Columbia, place of residence",Females,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2018,727,24.8
1647,"British Columbia, place of residence",Females,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2019,616,20.1
1648,"British Columbia, place of residence",Females,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2020,358,10
1649,"British Columbia, place of residence",Females,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2021,847,26.8
1650,"British Columbia, place of residence",Females,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2022,691,22.2
1651,"British Columbia, place of residence",Females,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2018,140,5.4
1652,"British Columbia, place of residence",Females,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2019,141,5.5
1653,"British Columbia, place of residence",Females,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2020,101,3.8
1654,"British Columbia, place of residence",Females,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2021,67,2.6
1655,"British Columbia, place of residence",Females,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2022,43,1.6
1656,"British Columbia, place of residence",Females,"Assault (homicide)  [X85-Y09, Y87.1]",2018,3,0.1
1657,"British Columbia, place of residence",Females,"Assault (homicide)  [X85-Y09, Y87.1]",2019,4,0.1
1658,"British Columbia, place of residence",Females,"Assault (homicide)  [X85-Y09, Y87.1]",2020,2,0.1
1659,"British Columbia, place of residence",Females,"Assault (homicide)  [X85-Y09, Y87.1]",2021,3,0.1
1660,"British Columbia, place of residence",Females,"Assault (homicide)  [X85-Y09, Y87.1]",2022,0,0
1661,"British Columbia, place of residence",Females,"Legal intervention  [Y35, Y89.0]",2018,0,0
1662,"British Columbia, place of residence",Females,"Legal intervention  [Y35, Y89.0]",2019,0,0
1663,"British Columbia, place of residence",Females,"Legal intervention  [Y35, Y89.0]",2020,0,0
1664,"British Columbia, place of residence",Females,"Legal intervention  [Y35, Y89.0]",2021,0,0
1665,"British Columbia, place of residence",Females,"Legal intervention  [Y35, Y89.0]",2022,0,0
1666,"British Columbia, place of residence",Females,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2018,10,0.4
1667,"British Columbia, place of residence",Females,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2019,3,0.1
1668,"British Columbia, place of residence",Females,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2020,5,0.2
1669,"British Columbia, place of residence",Females,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2021,6,0.3
1670,"British Columbia, place of residence",Females,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2022,6,0.2
1671,"British Columbia, place of residence",Females,"Operations of war and their sequelae  [Y36, Y89.1]",2018,0,0
1672,"British Columbia, place of residence",Females,"Operations of war and their sequelae  [Y36, Y89.1]",2019,0,0
1673,"British Columbia, place of residence",Females,"Operations of war and their sequelae  [Y36, Y89.1]",2020,0,0
1674,"British Columbia, place of residence",Females,"Operations of war and their sequelae  [Y36, Y89.1]",2021,0,0
1675,"British Columbia, place of residence",Females,"Operations of war and their sequelae  [Y36, Y89.1]",2022,0,0
1676,"British Columbia, place of residence",Females,"Complications of medical and surgical care  [Y40-Y84, Y88]",2018,7,0.2
1677,"British Columbia, place of residence",Females,"Complications of medical and surgical care  [Y40-Y84, Y88]",2019,13,0.4
1678,"British Columbia, place of residence",Females,"Complications of medical and surgical care  [Y40-Y84, Y88]",2020,5,0.2
1679,"British Columbia, place of residence",Females,"Complications of medical and surgical care  [Y40-Y84, Y88]",2021,10,0.3
1680,"British Columbia, place of residence",Females,"Complications of medical and surgical care  [Y40-Y84, Y88]",2022,8,0.2
